"IDComprobante","Pago","Concepto","IDTarjeta","Importe","AlicuotaPercepMun","IdComprobanteVale","IdMedioDePago","TarjCupon","TarjNumero","TarjEstado","IDCheque","idTransferencia"
134424,1,"EFECTIVO",,153.72,0,0,1,"","","",,
134429,1,"EFECTIVO",,33.94,0,0,1,"","","",,
134430,1,"EFECTIVO",,219.5,0,0,1,"","","",,
134431,1,"EFECTIVO",,33.94,0,0,1,"","","",,
134433,1,"EFECTIVO",,219.5,0,0,1,"","","",,
134439,1,"EFECTIVO",,0,0,0,1,"","","",,
134440,1,"EFECTIVO",,0,0,0,1,"","","",,
134447,1,"EFECTIVO",,0,0,0,1,"","","",,
134448,1,"EFECTIVO",,0,0,0,1,"","","",,
134451,1,"EFECTIVO",,62,0,0,1,"","","",,
134452,1,"EFECTIVO",,62,0,0,1,"","","",,
134453,1,"EFECTIVO",,79.3,0,0,1,"","","",,
134454,1,"EFECTIVO",,79.3,0,0,1,"","","",,
134455,1,"EFECTIVO",,60.28,0,0,1,"","","",,
134456,1,"EFECTIVO",,60.28,0,0,1,"","","",,
134457,1,"EFECTIVO",,361.16,0,0,1,"","","",,
134458,1,"EFECTIVO",,361.16,0,0,1,"","","",,
134459,1,"EFECTIVO",,49.76,0,0,1,"","","",,
134460,1,"EFECTIVO",,49.76,0,0,1,"","","",,
134463,1,"EFECTIVO",,332.13,0,0,1,"","","",,
134465,1,"EFECTIVO",,332.13,0,0,1,"","","",,
134467,1,"EFECTIVO",,187.03,0,0,1,"","","",,
134468,1,"EFECTIVO",,45.09,0,0,1,"","","",,
134469,1,"EFECTIVO",,187.03,0,0,1,"","","",,
134470,1,"EFECTIVO",,45.09,0,0,1,"","","",,
134471,1,"EFECTIVO",,180.26,0,0,1,"","","",,
134472,1,"EFECTIVO",,180.26,0,0,1,"","","",,
134473,1,"EFECTIVO",,90.75,0,0,1,"","","",,
134478,1,"EFECTIVO",,90.75,0,0,1,"","","",,
134481,1,"EFECTIVO",,895.56,0,0,1,"","","",,
134492,1,"EFECTIVO",,26.95,0,0,1,"","","",,
134496,1,"EFECTIVO",,30.4,0,0,1,"","","",,
134497,1,"EFECTIVO",,123.43,0,0,1,"","","",,
134500,1,"EFECTIVO",,52.98,0,0,1,"","","",,
134502,1,"EFECTIVO",,52.98,0,0,1,"","","",,
134506,1,"EFECTIVO",,26.95,0,0,1,"","","",,
134508,1,"EFECTIVO",,30.4,0,0,1,"","","",,
134509,1,"EFECTIVO",,123.43,0,0,1,"","","",,
134511,1,"EFECTIVO",,124.19,0,0,1,"","","",,
134512,1,"EFECTIVO",,124.19,0,0,1,"","","",,
134521,1,"EFECTIVO",,0,0,0,1,"","","",,
134527,1,"EFECTIVO",,0,0,0,1,"","","",,
134532,1,"EFECTIVO",,94.92,0,0,1,"","","",,
134534,1,"EFECTIVO",,94.92,0,0,1,"","","",,
134544,1,"EFECTIVO",,102.29,0,0,1,"","","",,
134545,1,"EFECTIVO",,102.29,0,0,1,"","","",,
134550,1,"EFECTIVO",,52.02,0,0,1,"","","",,
134551,1,"EFECTIVO",,52.02,0,0,1,"","","",,
134552,1,"EFECTIVO",,66,0,0,1,"","","",,
134553,1,"EFECTIVO",,66,0,0,1,"","","",,
134561,1,"EFECTIVO",,17.72,0,0,1,"","","",,
134562,1,"EFECTIVO",,17.72,0,0,1,"","","",,
134564,1,"EFECTIVO",,176.16,0,0,1,"","","",,
134566,1,"EFECTIVO",,176.16,0,0,1,"","","",,
134567,1,"EFECTIVO",,163.58,0,0,1,"","","",,
134568,1,"EFECTIVO",,163.58,0,0,1,"","","",,
134569,1,"EFECTIVO",,39.46,0,0,1,"","","",,
134570,1,"EFECTIVO",,39.46,0,0,1,"","","",,
134573,1,"EFECTIVO",,111.47,0,0,1,"","","",,
134574,1,"EFECTIVO",,59.85,0,0,1,"","","",,
134575,1,"EFECTIVO",,111.47,0,0,1,"","","",,
134576,1,"EFECTIVO",,59.85,0,0,1,"","","",,
134577,1,"EFECTIVO",,182.42,0,0,1,"","","",,
134578,1,"EFECTIVO",,182.42,0,0,1,"","","",,
134581,1,"EFECTIVO",,0,0,0,1,"","","",,
134584,1,"EFECTIVO",,0,0,0,1,"","","",,
134589,1,"EFECTIVO",,258.56,0,0,1,"","","",,
134590,1,"EFECTIVO",,258.56,0,0,1,"","","",,
134591,1,"EFECTIVO",,127.01,0,0,1,"","","",,
134592,1,"EFECTIVO",,127.01,0,0,1,"","","",,
134593,1,"EFECTIVO",,76.36,0,0,1,"","","",,
134594,1,"EFECTIVO",,76.36,0,0,1,"","","",,
134612,1,"EFECTIVO",,68.56,0,0,1,"","","",,
134614,1,"EFECTIVO",,68.56,0,0,1,"","","",,
134615,1,"EFECTIVO",,72.36,0,0,1,"","","",,
134617,1,"EFECTIVO",,63.29,0,0,1,"","","",,
134618,1,"EFECTIVO",,72.36,0,0,1,"","","",,
134619,1,"EFECTIVO",,63.29,0,0,1,"","","",,
134620,1,"EFECTIVO",,48.15,0,0,1,"","","",,
134621,1,"EFECTIVO",,48.15,0,0,1,"","","",,
134622,1,"EFECTIVO",,176.77,0,0,1,"","","",,
134623,1,"EFECTIVO",,98.91,0,0,1,"","","",,
134624,1,"EFECTIVO",,176.77,0,0,1,"","","",,
134625,1,"EFECTIVO",,98.91,0,0,1,"","","",,
134626,1,"EFECTIVO",,90.51,0,0,1,"","","",,
134627,1,"EFECTIVO",,90.51,0,0,1,"","","",,
134630,1,"EFECTIVO",,27.91,0,0,1,"","","",,
134631,1,"EFECTIVO",,27.91,0,0,1,"","","",,
134632,1,"EFECTIVO",,44.46,0,0,1,"","","",,
134633,1,"EFECTIVO",,66.85,0,0,1,"","","",,
134634,1,"EFECTIVO",,44.46,0,0,1,"","","",,
134635,1,"EFECTIVO",,66.85,0,0,1,"","","",,
134637,1,"EFECTIVO",,158.7,0,0,1,"","","",,
134638,1,"EFECTIVO",,158.7,0,0,1,"","","",,
134648,1,"EFECTIVO",,0,0,0,1,"","","",,
134649,1,"EFECTIVO",,265.74,0,0,1,"","","",,
134650,1,"EFECTIVO",,193.04,0,0,1,"","","",,
134651,1,"EFECTIVO",,193.04,0,0,1,"","","",,
134652,1,"EFECTIVO",,0,0,0,1,"","","",,
134653,1,"EFECTIVO",,0,0,0,1,"","","",,
134654,1,"EFECTIVO",,0,0,0,1,"","","",,
134655,1,"EFECTIVO",,0,0,0,1,"","","",,
134656,1,"EFECTIVO",,34.8,0,0,1,"","","",,
134657,1,"EFECTIVO",,0,0,0,1,"","","",,
134659,1,"EFECTIVO",,34.8,0,0,1,"","","",,
134660,1,"EFECTIVO",,0,0,0,1,"","","",,
134662,1,"EFECTIVO",,52.06,0,0,1,"","","",,
134663,1,"EFECTIVO",,158.6,0,0,1,"","","",,
134665,1,"EFECTIVO",,699.98,0,0,1,"","","",,
134666,1,"EFECTIVO",,52.06,0,0,1,"","","",,
134667,1,"EFECTIVO",,158.6,0,0,1,"","","",,
134673,1,"EFECTIVO",,57.44,0,0,1,"","","",,
134675,1,"EFECTIVO",,57.44,0,0,1,"","","",,
134676,1,"EFECTIVO",,198.04,0,0,1,"","","",,
134677,1,"EFECTIVO",,0,0,0,1,"","","",,
134678,1,"EFECTIVO",,198.04,0,0,1,"","","",,
134679,1,"EFECTIVO",,140.3,0,0,1,"","","",,
134680,1,"EFECTIVO",,140.3,0,0,1,"","","",,
134681,1,"EFECTIVO",,389.5,0,0,1,"","","",,
134682,1,"EFECTIVO",,389.5,0,0,1,"","","",,
134687,1,"EFECTIVO",,18.5,0,0,1,"","","",,
134689,1,"EFECTIVO",,18.5,0,0,1,"","","",,
134691,1,"EFECTIVO",,0,0,0,1,"","","",,
134693,1,"EFECTIVO",,156.09,0,0,1,"","","",,
134694,1,"EFECTIVO",,0,0,0,1,"","","",,
134695,1,"EFECTIVO",,156.09,0,0,1,"","","",,
134697,1,"EFECTIVO",,0,0,0,1,"","","",,
134698,1,"EFECTIVO",,0,0,0,1,"","","",,
134699,1,"EFECTIVO",,0,0,0,1,"","","",,
134701,1,"EFECTIVO",,128.17,0,0,1,"","","",,
134702,1,"EFECTIVO",,98.47,0,0,1,"","","",,
134703,1,"EFECTIVO",,128.17,0,0,1,"","","",,
134704,1,"EFECTIVO",,0,0,0,1,"","","",,
134706,1,"EFECTIVO",,98.47,0,0,1,"","","",,
134708,1,"EFECTIVO",,403.84,0,0,1,"","","",,
134709,1,"EFECTIVO",,62.91,0,0,1,"","","",,
134710,1,"EFECTIVO",,403.84,0,0,1,"","","",,
134712,1,"EFECTIVO",,62.91,0,0,1,"","","",,
134714,1,"EFECTIVO",,0,0,0,1,"","","",,
134715,1,"EFECTIVO",,205.83,0,0,1,"","","",,
134716,1,"EFECTIVO",,205.83,0,0,1,"","","",,
134717,1,"EFECTIVO",,0,0,0,1,"","","",,
134718,1,"EFECTIVO",,0,0,0,1,"","","",,
134719,1,"EFECTIVO",,133.29,0,0,1,"","","",,
134720,1,"EFECTIVO",,0,0,0,1,"","","",,
134721,1,"EFECTIVO",,133.29,0,0,1,"","","",,
134723,1,"EFECTIVO",,121.99,0,0,1,"","","",,
134724,1,"EFECTIVO",,121.99,0,0,1,"","","",,
134731,1,"EFECTIVO",,35.39,0,0,1,"","","",,
134732,1,"EFECTIVO",,35.39,0,0,1,"","","",,
134735,1,"EFECTIVO",,70.11,0,0,1,"","","",,
134736,1,"EFECTIVO",,70.11,0,0,1,"","","",,
134738,1,"EFECTIVO",,28.46,0,0,1,"","","",,
134740,1,"EFECTIVO",,28.46,0,0,1,"","","",,
134742,1,"EFECTIVO",,64.66,0,0,1,"","","",,
134743,1,"EFECTIVO",,64.66,0,0,1,"","","",,
134744,1,"EFECTIVO",,362.27,0,0,1,"","","",,
134745,1,"EFECTIVO",,362.27,0,0,1,"","","",,
134748,1,"EFECTIVO",,154.82,0,0,1,"","","",,
134749,1,"EFECTIVO",,139,0,0,1,"","","",,
134750,1,"EFECTIVO",,139,0,0,1,"","","",,
134751,1,"EFECTIVO",,154.82,0,0,1,"","","",,
134758,1,"EFECTIVO",,39.57,0,0,1,"","","",,
134759,1,"EFECTIVO",,39.57,0,0,1,"","","",,
134760,1,"EFECTIVO",,0,0,0,1,"","","",,
134761,1,"EFECTIVO",,316.42,0,0,1,"","","",,
134763,1,"EFECTIVO",,0,0,0,1,"","","",,
134765,1,"EFECTIVO",,0,0,0,1,"","","",,
134766,1,"EFECTIVO",,0,0,0,1,"","","",,
134767,1,"EFECTIVO",,12.18,0,0,1,"","","",,
134768,1,"EFECTIVO",,12.18,0,0,1,"","","",,
134769,1,"EFECTIVO",,70.98,0,0,1,"","","",,
134770,1,"EFECTIVO",,70.98,0,0,1,"","","",,
134771,1,"EFECTIVO",,134.45,0,0,1,"","","",,
134772,1,"EFECTIVO",,134.45,0,0,1,"","","",,
134773,1,"EFECTIVO",,107.54,0,0,1,"","","",,
134774,1,"EFECTIVO",,107.54,0,0,1,"","","",,
134775,1,"EFECTIVO",,267.86,0,0,1,"","","",,
134776,1,"EFECTIVO",,0,0,0,1,"","","",,
134777,1,"EFECTIVO",,0,0,0,1,"","","",,
134778,1,"EFECTIVO",,267.86,0,0,1,"","","",,
134779,1,"EFECTIVO",,0,0,0,1,"","","",,
134780,1,"EFECTIVO",,0,0,0,1,"","","",,
134788,1,"EFECTIVO",,86.16,0,0,1,"","","",,
134789,1,"EFECTIVO",,86.16,0,0,1,"","","",,
134790,1,"EFECTIVO",,117.5,0,0,1,"","","",,
134791,1,"EFECTIVO",,117.5,0,0,1,"","","",,
134794,1,"EFECTIVO",,0,0,0,1,"","","",,
134795,1,"EFECTIVO",,0,0,0,1,"","","",,
134796,1,"EFECTIVO",,0,0,0,1,"","","",,
134797,1,"EFECTIVO",,0,0,0,1,"","","",,
134798,1,"EFECTIVO",,0,0,0,1,"","","",,
134799,1,"EFECTIVO",,0,0,0,1,"","","",,
134806,1,"EFECTIVO",,94.33,0,0,1,"","","",,
134807,1,"EFECTIVO",,94.33,0,0,1,"","","",,
134810,1,"EFECTIVO",,36.09,0,0,1,"","","",,
134811,1,"EFECTIVO",,36.09,0,0,1,"","","",,
134812,1,"EFECTIVO",,20.96,0,0,1,"","","",,
134814,1,"EFECTIVO",,20.96,0,0,1,"","","",,
134816,1,"EFECTIVO",,100.76,0,0,1,"","","",,
134817,1,"EFECTIVO",,100.76,0,0,1,"","","",,
134818,1,"EFECTIVO",,159.2,0,0,1,"","","",,
134819,1,"EFECTIVO",,193.2,0,0,1,"","","",,
134820,1,"EFECTIVO",,39.75,0,0,1,"","","",,
134822,1,"EFECTIVO",,815.47,0,0,1,"","","",,
134823,1,"EFECTIVO",,159.2,0,0,1,"","","",,
134824,1,"EFECTIVO",,193.2,0,0,1,"","","",,
134825,1,"EFECTIVO",,39.75,0,0,1,"","","",,
134828,1,"EFECTIVO",,26.07,0,0,1,"","","",,
134830,1,"EFECTIVO",,16.91,0,0,1,"","","",,
134834,1,"EFECTIVO",,26.07,0,0,1,"","","",,
134836,1,"EFECTIVO",,16.91,0,0,1,"","","",,
134839,1,"EFECTIVO",,76.18,0,0,1,"","","",,
134842,1,"EFECTIVO",,76.18,0,0,1,"","","",,
134843,1,"EFECTIVO",,172.76,0,0,1,"","","",,
134844,1,"EFECTIVO",,33.6,0,0,1,"","","",,
134845,1,"EFECTIVO",,33.6,0,0,1,"","","",,
134846,1,"EFECTIVO",,172.76,0,0,1,"","","",,
134849,1,"EFECTIVO",,58,0,0,1,"","","",,
134851,1,"EFECTIVO",,58,0,0,1,"","","",,
134854,1,"EFECTIVO",,0,0,0,1,"","","",,
134856,1,"EFECTIVO",,0,0,0,1,"","","",,
134857,1,"EFECTIVO",,0,0,0,1,"","","",,
134858,1,"EFECTIVO",,0,0,0,1,"","","",,
134859,1,"EFECTIVO",,71.16,0,0,1,"","","",,
134860,1,"EFECTIVO",,71.16,0,0,1,"","","",,
134862,1,"EFECTIVO",,189.63,0,0,1,"","","",,
134863,1,"EFECTIVO",,66.43,0,0,1,"","","",,
134865,1,"EFECTIVO",,293.55,0,0,1,"","","",,
134866,1,"EFECTIVO",,77.5,0,0,1,"","","",,
134867,1,"EFECTIVO",,84.95,0,0,1,"","","",,
134868,1,"EFECTIVO",,189.63,0,0,1,"","","",,
134869,1,"EFECTIVO",,66.43,0,0,1,"","","",,
134871,1,"EFECTIVO",,293.55,0,0,1,"","","",,
134872,1,"EFECTIVO",,77.5,0,0,1,"","","",,
134874,1,"EFECTIVO",,84.95,0,0,1,"","","",,
134877,1,"EFECTIVO",,1728.16,0,0,1,"","","",,
134881,1,"EFECTIVO",,101.7,0,0,1,"","","",,
134884,1,"EFECTIVO",,101.7,0,0,1,"","","",,
134891,1,"EFECTIVO",,80,0,0,1,"","","",,
134892,1,"EFECTIVO",,107.34,0,0,1,"","","",,
134893,1,"EFECTIVO",,80,0,0,1,"","","",,
134894,1,"EFECTIVO",,94.7,0,0,1,"","","",,
134898,1,"EFECTIVO",,94.7,0,0,1,"","","",,
134903,1,"EFECTIVO",,107.34,0,0,1,"","","",,
134907,1,"EFECTIVO",,53,0,0,1,"","","",,
134908,1,"EFECTIVO",,53,0,0,1,"","","",,
134911,1,"EFECTIVO",,190.4,0,0,1,"","","",,
134912,1,"EFECTIVO",,190.4,0,0,1,"","","",,
134915,1,"EFECTIVO",,0,0,0,1,"","","",,
134916,1,"EFECTIVO",,0,0,0,1,"","","",,
134917,1,"EFECTIVO",,0,0,0,1,"","","",,
134918,1,"EFECTIVO",,0,0,0,1,"","","",,
134919,1,"EFECTIVO",,247.71,0,0,1,"","","",,
134920,1,"EFECTIVO",,247.71,0,0,1,"","","",,
134934,1,"EFECTIVO",,147.03,0,0,1,"","","",,
134935,1,"EFECTIVO",,147.03,0,0,1,"","","",,
134938,1,"EFECTIVO",,124.84,0,0,1,"","","",,
134939,1,"EFECTIVO",,145.79,0,0,1,"","","",,
134941,1,"EFECTIVO",,124.84,0,0,1,"","","",,
134942,1,"EFECTIVO",,145.79,0,0,1,"","","",,
134944,1,"EFECTIVO",,1090.18,0,0,1,"","","",,
134945,1,"EFECTIVO",,33.02,0,0,1,"","","",,
134946,1,"EFECTIVO",,33.02,0,0,1,"","","",,
134949,1,"EFECTIVO",,110.21,0,0,1,"","","",,
134951,1,"EFECTIVO",,110.21,0,0,1,"","","",,
134953,1,"EFECTIVO",,364.7,0,0,1,"","","",,
134957,1,"EFECTIVO",,10.26,0,0,1,"","","",,
134959,1,"EFECTIVO",,44.16,0,0,1,"","","",,
134960,1,"EFECTIVO",,10.26,0,0,1,"","","",,
134961,1,"EFECTIVO",,44.16,0,0,1,"","","",,
134968,1,"EFECTIVO",,32.04,0,0,1,"","","",,
134969,1,"EFECTIVO",,32.04,0,0,1,"","","",,
134970,1,"EFECTIVO",,213.48,0,0,1,"","","",,
134971,1,"EFECTIVO",,0,0,0,1,"","","",,
134972,1,"EFECTIVO",,0,0,0,1,"","","",,
134975,1,"EFECTIVO",,204.21,0,0,1,"","","",,
134976,1,"EFECTIVO",,204.21,0,0,1,"","","",,
134977,1,"EFECTIVO",,44.14,0,0,1,"","","",,
134978,1,"EFECTIVO",,44.14,0,0,1,"","","",,
134979,1,"EFECTIVO",,262.84,0,0,1,"","","",,
134981,1,"EFECTIVO",,258.53,0,0,1,"","","",,
134982,1,"EFECTIVO",,0,0,0,1,"","","",,
134984,1,"EFECTIVO",,0,0,0,1,"","","",,
134985,1,"EFECTIVO",,0,0,0,1,"","","",,
134986,1,"EFECTIVO",,0,0,0,1,"","","",,
134987,1,"EFECTIVO",,0,0,0,1,"","","",,
134988,1,"EFECTIVO",,0,0,0,1,"","","",,
134989,1,"EFECTIVO",,59.4,0,0,1,"","","",,
134991,1,"EFECTIVO",,59.4,0,0,1,"","","",,
134994,1,"EFECTIVO",,51.53,0,0,1,"","","",,
134995,1,"EFECTIVO",,51.53,0,0,1,"","","",,
134997,1,"EFECTIVO",,44.04,0,0,1,"","","",,
134998,1,"EFECTIVO",,44.04,0,0,1,"","","",,
135002,1,"EFECTIVO",,187.27,0,0,1,"","","",,
135004,1,"EFECTIVO",,25,0,0,1,"","","",,
135005,1,"EFECTIVO",,25,0,0,1,"","","",,
135006,1,"EFECTIVO",,652.61,0,0,1,"","","",,
135021,1,"EFECTIVO",,183.3,0,0,1,"","","",,
135022,1,"EFECTIVO",,183.3,0,0,1,"","","",,
135024,1,"EFECTIVO",,59,0,0,1,"","","",,
135026,1,"EFECTIVO",,59,0,0,1,"","","",,
135035,1,"EFECTIVO",,77.95,0,0,1,"","","",,
135036,1,"EFECTIVO",,77.95,0,0,1,"","","",,
135046,1,"EFECTIVO",,36,0,0,1,"","","",,
135049,1,"EFECTIVO",,36,0,0,1,"","","",,
135055,1,"EFECTIVO",,36,0,0,1,"","","",,
135056,1,"EFECTIVO",,310.94,0,0,1,"","","",,
135058,1,"EFECTIVO",,36,0,0,1,"","","",,
135059,1,"EFECTIVO",,128.86,0,0,1,"","","",,
135060,1,"EFECTIVO",,128.86,0,0,1,"","","",,
135061,1,"EFECTIVO",,29.63,0,0,1,"","","",,
135062,1,"EFECTIVO",,29.63,0,0,1,"","","",,
135063,1,"EFECTIVO",,52.21,0,0,1,"","","",,
135064,1,"EFECTIVO",,52.21,0,0,1,"","","",,
135067,1,"EFECTIVO",,48.2,0,0,1,"","","",,
135068,1,"EFECTIVO",,88.5,0,0,1,"","","",,
135069,1,"EFECTIVO",,88.5,0,0,1,"","","",,
135076,1,"EFECTIVO",,48.38,0,0,1,"","","",,
135077,1,"EFECTIVO",,48.38,0,0,1,"","","",,
135080,1,"EFECTIVO",,184.29,0,0,1,"","","",,
135081,1,"EFECTIVO",,184.29,0,0,1,"","","",,
135082,1,"EFECTIVO",,84.54,0,0,1,"","","",,
135083,1,"EFECTIVO",,84.54,0,0,1,"","","",,
135085,1,"EFECTIVO",,72.56,0,0,1,"","","",,
135089,1,"EFECTIVO",,155.12,0,0,1,"","","",,
135090,1,"EFECTIVO",,26.97,0,0,1,"","","",,
135091,1,"EFECTIVO",,62.81,0,0,1,"","","",,
135092,1,"EFECTIVO",,155.12,0,0,1,"","","",,
135093,1,"EFECTIVO",,26.97,0,0,1,"","","",,
135094,1,"EFECTIVO",,62.81,0,0,1,"","","",,
135095,1,"EFECTIVO",,161.16,0,0,1,"","","",,
135100,1,"EFECTIVO",,168.27,0,0,1,"","","",,
135101,1,"EFECTIVO",,168.27,0,0,1,"","","",,
135104,1,"EFECTIVO",,200.94,0,0,1,"","","",,
135105,1,"EFECTIVO",,200.94,0,0,1,"","","",,
135106,1,"EFECTIVO",,29,0,0,1,"","","",,
135107,1,"EFECTIVO",,29,0,0,1,"","","",,
135108,1,"EFECTIVO",,530.04,0,0,1,"","","",,
135109,1,"EFECTIVO",,530.04,0,0,1,"","","",,
135114,1,"EFECTIVO",,58.94,0,0,1,"","","",,
135115,1,"EFECTIVO",,1800,0,0,1,"","","",,
135116,1,"EFECTIVO",,58.94,0,0,1,"","","",,
135117,1,"EFECTIVO",,200,0,0,1,"","","",,
135124,1,"EFECTIVO",,77.68,0,0,1,"","","",,
135125,1,"EFECTIVO",,77.68,0,0,1,"","","",,
135126,1,"EFECTIVO",,428.13,0,0,1,"","","",,
135127,1,"EFECTIVO",,428.13,0,0,1,"","","",,
135128,1,"EFECTIVO",,17,0,0,1,"","","",,
135129,1,"EFECTIVO",,32.73,0,0,1,"","","",,
135130,1,"EFECTIVO",,65,0,0,1,"","","",,
135131,1,"EFECTIVO",,17,0,0,1,"","","",,
135132,1,"EFECTIVO",,65,0,0,1,"","","",,
135133,1,"EFECTIVO",,32.73,0,0,1,"","","",,
135134,1,"EFECTIVO",,44,0,0,1,"","","",,
135135,1,"EFECTIVO",,44,0,0,1,"","","",,
135138,1,"EFECTIVO",,61.85,0,0,1,"","","",,
135139,1,"EFECTIVO",,41.97,0,0,1,"","","",,
135140,1,"EFECTIVO",,218.37,0,0,1,"","","",,
135141,1,"EFECTIVO",,218.37,0,0,1,"","","",,
135142,1,"EFECTIVO",,1411.86,0,0,1,"","","",,
135143,1,"EFECTIVO",,124.29,0,0,1,"","","",,
135144,1,"EFECTIVO",,61.85,0,0,1,"","","",,
135145,1,"EFECTIVO",,41.97,0,0,1,"","","",,
135146,1,"EFECTIVO",,124.29,0,0,1,"","","",,
135147,1,"EFECTIVO",,22,0,0,1,"","","",,
135148,1,"EFECTIVO",,22,0,0,1,"","","",,
135150,1,"EFECTIVO",,136.61,0,0,1,"","","",,
135152,1,"EFECTIVO",,136.61,0,0,1,"","","",,
135153,1,"EFECTIVO",,97.45,0,0,1,"","","",,
135154,1,"EFECTIVO",,97.45,0,0,1,"","","",,
135157,1,"EFECTIVO",,198,0,0,1,"","","",,
135159,1,"EFECTIVO",,198,0,0,1,"","","",,
135169,1,"EFECTIVO",,144.9,0,0,1,"","","",,
135170,1,"EFECTIVO",,144.9,0,0,1,"","","",,
135171,1,"EFECTIVO",,82.58,0,0,1,"","","",,
135172,1,"EFECTIVO",,82.58,0,0,1,"","","",,
135179,1,"EFECTIVO",,80.15,0,0,1,"","","",,
135180,1,"EFECTIVO",,80.15,0,0,1,"","","",,
135183,1,"EFECTIVO",,114.33,0,0,1,"","","",,
135184,1,"EFECTIVO",,114.33,0,0,1,"","","",,
135185,1,"EFECTIVO",,90.94,0,0,1,"","","",,
135186,1,"EFECTIVO",,90.94,0,0,1,"","","",,
135188,1,"EFECTIVO",,314.09,0,0,1,"","","",,
135189,1,"EFECTIVO",,314.09,0,0,1,"","","",,
135190,1,"EFECTIVO",,0,0,0,1,"","","",,
135191,1,"EFECTIVO",,0,0,0,1,"","","",,
135193,1,"EFECTIVO",,6796,0,0,1,"","","",,
135196,1,"EFECTIVO",,152.79,0,0,1,"","","",,
135197,1,"EFECTIVO",,152.79,0,0,1,"","","",,
135207,1,"EFECTIVO",,230.51,0,0,1,"","","",,
135209,1,"EFECTIVO",,230.51,0,0,1,"","","",,
135213,1,"EFECTIVO",,152.11,0,0,1,"","","",,
135219,1,"EFECTIVO",,176.57,0,0,1,"","","",,
135221,1,"EFECTIVO",,700,0,0,1,"","","",,
135222,1,"EFECTIVO",,176.57,0,0,1,"","","",,
135223,1,"EFECTIVO",,68.99,0,0,1,"","","",,
135224,1,"EFECTIVO",,68.99,0,0,1,"","","",,
135225,1,"EFECTIVO",,25.88,0,0,1,"","","",,
135226,1,"EFECTIVO",,25.88,0,0,1,"","","",,
135227,1,"EFECTIVO",,51.46,0,0,1,"","","",,
135228,1,"EFECTIVO",,51.46,0,0,1,"","","",,
135229,1,"EFECTIVO",,500,0,0,1,"","","",,
135231,1,"EFECTIVO",,0,0,0,1,"","","",,
135232,1,"EFECTIVO",,0,0,0,1,"","","",,
135234,1,"EFECTIVO",,0,0,0,1,"","","",,
135235,1,"EFECTIVO",,0,0,0,1,"","","",,
135236,1,"EFECTIVO",,26.15,0,0,1,"","","",,
135238,1,"EFECTIVO",,0,0,0,1,"","","",,
135239,1,"EFECTIVO",,0,0,0,1,"","","",,
135241,1,"EFECTIVO",,548,0,0,1,"","","",,
135242,1,"EFECTIVO",,26.15,0,0,1,"","","",,
135243,1,"EFECTIVO",,0,0,0,1,"","","",,
135244,1,"EFECTIVO",,0,0,0,1,"","","",,
135245,1,"EFECTIVO",,41.1,0,0,1,"","","",,
135246,1,"EFECTIVO",,165.64,0,0,1,"","","",,
135247,1,"EFECTIVO",,165.64,0,0,1,"","","",,
135248,1,"EFECTIVO",,41.1,0,0,1,"","","",,
135249,1,"EFECTIVO",,44.35,0,0,1,"","","",,
135250,1,"EFECTIVO",,44.35,0,0,1,"","","",,
135252,1,"EFECTIVO",,22.3,0,0,1,"","","",,
135253,1,"EFECTIVO",,22.3,0,0,1,"","","",,
135255,1,"EFECTIVO",,53.37,0,0,1,"","","",,
135256,1,"EFECTIVO",,605.1,0,0,1,"","","",,
135257,1,"EFECTIVO",,53.37,0,0,1,"","","",,
135259,1,"EFECTIVO",,687.7,0,0,1,"","","",,
135262,1,"EFECTIVO",,312.39,0,0,1,"","","",,
135263,1,"EFECTIVO",,312.39,0,0,1,"","","",,
135266,1,"EFECTIVO",,125.57,0,0,1,"","","",,
135268,1,"EFECTIVO",,125.57,0,0,1,"","","",,
135269,1,"EFECTIVO",,154.61,0,0,1,"","","",,
135270,1,"EFECTIVO",,154.61,0,0,1,"","","",,
135271,1,"EFECTIVO",,52.53,0,0,1,"","","",,
135272,1,"EFECTIVO",,52.53,0,0,1,"","","",,
135273,1,"EFECTIVO",,33.75,0,0,1,"","","",,
135274,1,"EFECTIVO",,33.75,0,0,1,"","","",,
135275,1,"EFECTIVO",,57,0,0,1,"","","",,
135276,1,"EFECTIVO",,57,0,0,1,"","","",,
135277,1,"EFECTIVO",,183.12,0,0,1,"","","",,
135278,1,"EFECTIVO",,183.12,0,0,1,"","","",,
135281,1,"EFECTIVO",,28,0,0,1,"","","",,
135284,1,"EFECTIVO",,28,0,0,1,"","","",,
135287,1,"EFECTIVO",,147.54,0,0,1,"","","",,
135288,1,"EFECTIVO",,147.54,0,0,1,"","","",,
135289,1,"EFECTIVO",,173.46,0,0,1,"","","",,
135290,1,"EFECTIVO",,178.59,0,0,1,"","","",,
135291,1,"EFECTIVO",,84.13,0,0,1,"","","",,
135292,1,"EFECTIVO",,173.46,0,0,1,"","","",,
135293,1,"EFECTIVO",,84.13,0,0,1,"","","",,
135294,1,"EFECTIVO",,355.8,0,0,1,"","","",,
135296,1,"EFECTIVO",,373.8,0,0,1,"","","",,
135299,1,"EFECTIVO",,373.8,0,0,1,"","","",,
135305,1,"EFECTIVO",,0,0,0,1,"","","",,
135306,1,"EFECTIVO",,40.55,0,0,1,"","","",,
135307,1,"EFECTIVO",,263.61,0,0,1,"","","",,
